Joe Dirt,"Crass, formulaic comedy with bullying, cartoonish violence.",NEGATIVE
Joe Dirt,...none of it is funny.,NEGATIVE
Joe Dirt,"Sally forth, gentle viewer, and enjoy yourself. En route, you will experience a steady supply of doo-doo jokes, dispensed in seven-minute intervals by the Script-O-Tron 3000TM.",NEGATIVE
Joe Somebody,Talented actors are wasted on bad script.,NEGATIVE
Joe Somebody,Much of the running time is devoted to dramatic subplots and other such misguided attempts at pathos.,NEGATIVE
Joe Somebody,There is a definite threat behind this man's eyes.,POSITIVE
Joe Somebody,"Bearing clear marks of a film made strictly to pay the bills, its performances are phoned in and its direction is eminently average.",NEGATIVE
John Carpenter's Ghosts of Mars,A fun and underrated movie deserving of any Carpenter fan is affection&#46;,POSITIVE
John Carpenter's Ghosts of Mars,"...the public didn't get it, but Ghosts of Mars has great action scenes, some cool tension, and funny dialogue...",POSITIVE
John Carpenter's Ghosts of Mars,"No one's favorite John Carpenter movie, least of all Carpenter. But it's much like Carpenter's Jack Burton character - amusingly cocksure in its constant clamoring, prone to the wrong place at the wrong time, similarly accidental in success it finds.",POSITIVE
John Carpenter's Ghosts of Mars,"With the synthesizer-heavy soundtrack, practical gore effects, and macho attitudes, the film is instantly recognizable as a work by director John Carpenter.",NEGATIVE
John Q,I liked this movie but some of the performances like Eddie Griffin threw the tone off a bit&#46; But all in all&#44; Denzel does such a great job in this film and does everything he can to carry it to the finish line&#46;,POSITIVE
John Q,Denzel carries this movie on his back&#44; which saves the movie from fully drowning&#46; It should've been a great Denzel movie but because of its flaws&#44; it is just &quot;ok&quot;&#46; ,POSITIVE
John Q,Thought-provoking. Too intense for young teens.,POSITIVE
John Q,"Strands good actors in mushy, movie-of-the-week material. [Blu-ray]",NEGATIVE
John Tucker Must Die,The only one who's getting screwed over in this film is the audience.,NEGATIVE
John Tucker Must Die,"Designed as an ultimate revenge fantasy ""John Tucker Must Die"" is a moderately funny teen comedy with a few flashes of bawdy humor.",NEGATIVE
John Tucker Must Die,"Rarely has a title promised so much, and delivered so little. John Tucker Must Die is toothless, gormless, witless, and, worst of all, deathless.",NEGATIVE
John Tucker Must Die,"Had it mined edgier territory and stuck to its guns, it would've proven a more engaging vehicle than the mild laugher we have here",NEGATIVE
John Wick,As you would expect from former stunt coordinators&#44; the action scenes are dynamic and that might be enough&#44; but the emotional thread that motivates Chapter One is exceptionally constructed&#44; justifying much of the rage and murder&#46;,POSITIVE
John Wick,It is definitely a movie made for a particular audience&#44; and if wall-to-wall action and stylized violence isn it your cup of tea&#44; neither is &#8220;John Wick&#8221;&#46;,POSITIVE
John Wick,For all of its familiar plot elements&#44; the movie knows when to step back&#44; let Keanu do his thing&#44; and watch the impressive fight and gunplay choreography throughout&#46;,POSITIVE
John Wick,The directors find new ways to stage and frame these deadly encounters in a way that constantly feels fresh and exciting.,POSITIVE
Johnny English,Right down there with the worst of Peter Sellers' Pink Panther quickies.,NEGATIVE
Johnny English,"Johnny English is more I Spy than the genuine genius of Austin Powers. It ain't great, but it's funny because he's funny.",NEGATIVE
Johnny English,The spy parts aren't exciting enough and the funny parts aren't funny enough.,NEGATIVE
Johnny English,"While it lives up to the very definition of 'hit and miss', the parts that hit are very funny.",POSITIVE
Johnny English Reborn,An unnecessary sequel to a mostly forgettable film.,NEGATIVE
Johnny English Reborn,"If the troubled Bond franchise needs inspiration on how to reinvent itself, it could do worse than to look to Johnny English Reborn. The secret is not to take it so seriously.",POSITIVE
Johnny English Reborn,"Johnny English Reborn is amusing in parts and arguably better than the original, but ultimately it is a throwaway giggle for kids and indulgent parents.",NEGATIVE
Johnny English Reborn,Half-assed spoofs like this just don't work and come off as rather lazy and lame.,NEGATIVE
Johnson Family Vacation,This charmless movie not for children.,NEGATIVE
Johnson Family Vacation,"Mechanical performances by Vanessa Williams and Bow Wow, as Nate's musically inclined son, impair Cedric's earnest comedic efforts in this spasmodic comedy.",NEGATIVE
Johnson Family Vacation,"I really wanted to like this movie, especially since I'm a fan of Cedric the Entertainer.",NEGATIVE
Johnson Family Vacation,...Cedric the Entertainer simply cannot act.,NEGATIVE
Jojo Rabbit,Delightfully one of the year’s best films.,POSITIVE
Jojo Rabbit,Much of the comedy is too broad to truly satirise the subject matter&#46;&#46;&#46; unable to nail the emotional beats when it finally confronts the true reality and horror of the situation&#46;,NEGATIVE
Jojo Rabbit,The film is ability to make you laugh&#44; cry&#44; or be utterly appalled is one of its many strengths&#46;,POSITIVE
Jojo Rabbit,This was the movie that made me laugh and cry the most in 2019&#46; It created this absolutely perfect mixture between satire and drama&#46; Every joke hits all the good spots&#46; Waititi's best work&#63; Probably&#46; &#91;Full review in Spanish&#93;,POSITIVE
Joshua,Far from perfect. But Joshua regards the creepy factor in a realistic setting. Everything that happens is uncannily possible. [Full review in Spanish].,POSITIVE
Joshua,"Easily written off as an ""Omen"" retread at first glance, this unfairly passed-over piece of slow-burn terror disarmingly chipped away at ideas of parental readiness with mounting dread and gruesome humor. It burrows beneath the skin and stays there.",POSITIVE
Joshua,Anyone who's ever heard (or just imagined) troubling sounds coming from a fuzzy baby monitor or fretted while their fifth-grader traversed a big-city crosswalk will have their nerves seriously jangled by Joshua.,POSITIVE
Joshua,An absurd and unconvincing fright pic.,NEGATIVE
Journey 2: The Mysterious Island,There is nothing about this family-friendly movie that is outrageously offensive&#44; but there is nothing about it that is particularly interesting&#44; well-executed&#44; or inventively conceived either&#46;,NEGATIVE
Journey 2: The Mysterious Island,...entertaining yet chintzy...,POSITIVE
Journey 2: The Mysterious Island,A screenplay that never quite clicks on all cylinders. There are too many scenes dealing with relationships that really halt any momentum.,NEGATIVE
Journey 2: The Mysterious Island,"Undeniably an exhilarating family friendly, action adventure that'll no doubt thrill younger audiences.",POSITIVE
Joyful Noise,Parton also is quite game to poke fun of her long-standing history of plastic surgery.,POSITIVE
Joyful Noise,An insane piece of modern cinema that makes me wish I did drugs. Lots of drugs. Hard drugs.,POSITIVE
Joyful Noise,Joyful Noise comes alive in the performance scenes but the dramatic dialogue is so insipid that even good actors sound as though they're reading from a generic cut-and-paste script.,NEGATIVE
Joyful Noise,"When it comes down to it, you'd probably be wiser to stick with Glee. You get roughly the same amount of musical numbers, equally melodramatic storylines and hammy acting in less than half the time.",NEGATIVE
Judy Moody and the NOT Bummer Summer,A tremendous heart and a gentle spirit.,POSITIVE
Judy Moody and the NOT Bummer Summer,"Think of this review as a warning: Oh, you can watch the movie if you want, but don't say I didn't warn you.",NEGATIVE
Judy Moody and the NOT Bummer Summer,"An assault on the senses, a fever nightmare of color explosions and extreme closeups of a child's tonsils while they scream for the ice cream man.",NEGATIVE
Judy Moody and the NOT Bummer Summer,"Mild-mannered, kid friendly. Not much there for adults. Except for Heather Graham...",NEGATIVE
Julieta,"Like so many Almodóvar films, the emotional revelations are heightened by vibrant visuals and impeccable style.",POSITIVE
Julieta,"There are lovely individual moments and sentiments in Pedro Almodóvar's Julieta, but these touches fail to cohere into a satisfying whole.",NEGATIVE
Julieta,Almodóvar's supposed maturity is more stiff than ever. [Full review in Spanish],NEGATIVE
Julieta,I don't wish to spoil the surprises Julieta has to offer. Suffice to say the emotional punches are consistent and land more often than not.,POSITIVE
Jumanji: Welcome to the Jungle,Even with a simple plot&#44; Jumanji&#58; Welcome To The Jungle is so flat-out hysterical that it is a complete joy to watch&#46; The film embraces the silly concept of being sucked into a video game&#44; but never insults the audience is intelligence&#46;,POSITIVE
Jumanji: Welcome to the Jungle,Viewers and gamers alike may have more fun with Pitfall Harry.,NEGATIVE
Jumanji: Welcome to the Jungle,We defy you not to laugh every time The Rock lets loose his eyebrow-tastic signature look. Robin Williams would have been proud.,POSITIVE
Jumanji: Welcome to the Jungle,By the time the end credits roll everyone are better off than when the movie started... except maybe the audience who deserve more than a handful of laughs and warmed over 90s nostalgia.,NEGATIVE
Jump Tomorrow,What sets Jump Tomorrow apart is its sensibility.,POSITIVE
Jump Tomorrow,A formulaic road film (about finding oneself) with some possibility of being unpredictable until its predictable sweet ending.,NEGATIVE
Jump Tomorrow,Fresh points of view and lovable characters make Jump Tomorrow more than just a formula romance.,POSITIVE
Jump Tomorrow,"George is one of the great characters in recent memory and, along with the comedy of Gerard and the free-spiritedness of Alicia, the film works on almost all levels.",POSITIVE
Jumper,Not much seems to be at stake&#46;,NEGATIVE
Jumper,"I'm still not sure how writers of the calibre of David S. Goyer (Batman Begins), Jim Uhls (Fight Club) and Simon Kinberg (Mr and Mrs Smith) have made such a mess.",NEGATIVE
Jumper,Frustration over how easily the end product could have been tweaked for the better threatens to negate any positives.,NEGATIVE
Jumper,A disastrously written script. [Full review in Spanish],NEGATIVE
Jupiter Ascending,Another Wachowski movie whose ambition is only surpassed by its flaws&#46;,NEGATIVE
Jupiter Ascending,Fresh because it considers a network of varied planetary systems so expansive that at any moment something random and new from any number of cultures &#40;or subcultures&#41; could appear onscreen&#44; and without need or desire for adequate explanation&#46;,POSITIVE
Jupiter Ascending,Cobbled together with random ideas from the last thirty years of science-fiction cinema.,NEGATIVE
Jupiter Ascending,"By the end of Jupiter Ascending, I became convinced that the Wachowskis had crafted, in some weird way, an almost absurdist domestic violence prevention film.",POSITIVE
Jurassic Park,&#8220;Jurassic Park&#8221; turned out to be an incredible visual achievement and a groundbreaking step forward for movie technology&#46;,POSITIVE
Jurassic Park,'Jurassic Park' has staying power because it is not afraid to be about something while also maintaining its sense of the spectacular&#44; that is&#44; the sensory aspects of drama and filmmaking&#46;,POSITIVE
Jurassic Park,Steven Spielberg's Jurassic Park uses marvelous visuals to suspend its audience and characters in awe and revelation.,POSITIVE
Jurassic Park,This is a classic movie. The entire cast was great and Spielberg was in the zone on this one.,POSITIVE
Jurassic Park III,Content to serve the basic B-movie needs of its audience&#46;,POSITIVE
Jurassic Park III,"Almost all of the magic of cinematic dinosaurs is gone, even though further attempts are made to increase the magnitude and intensity of gargantuan reptiles on the loose.",POSITIVE
Jurassic Park III,Jurassic Park III manages to get even darker than the prior films but the sequel doesn't quite capture the magic of the franchise.,NEGATIVE
Jurassic Park III,"Despite all its talk of genetic engineering and its deliberately stupid characters, the unintended message of Jurassic Park III is that when it comes to art and entertainment, you can't beat human DNA.",NEGATIVE
Jurassic World,"Jurassic World lacks heart because everything happens on the same level of fast-paced, forgettable entertainment. [Full review in Spanish]",POSITIVE
Jurassic World,The visual spectacle&#44; the dinosaur fights&#44; the theme park environment all work to immerse you in a really cool setting&#46; It is too bad the underwhelming story&#44; narrative hiccups&#44; and bland characters drag it down to passable but forgettable levels&#46;,POSITIVE
Jurassic World,It is sharp&#44; well-made&#44; knowing entertainment that is also the first sequel worthy of the original masterpiece&#46;&#160;&#160;,POSITIVE
Jurassic World,The action-adventure comedy still has its fair share of missteps&#44; but in the context of the Jurassic Park saga&#44; it remains one of the few popcorn films to deliver on its blockbuster promise&#46;,POSITIVE
Jurassic World Dominion,This is 2nd best out of the Jurassic World trilogy&#46; It's very brutal at times&#44; it feels like the characters are lot more likable &amp; even the action feels much more thrilling&#46; My issue is that this doesn't feel like a apocalyptic scenario that it should be,POSITIVE
Jurassic World Dominion,Most of the sins of Jurassic World Dominion would be forgivable if the movie were more fun&#46;,NEGATIVE
Jurassic World Dominion,Jurassic World&#58; Dominion is the worst thing to happen to the dinosaurs since that meteor 65 million years ago&#46; This is how a franchise dies&#46; With raptor-less applause&#46;,NEGATIVE
Jurassic World Dominion,A disappointing end to something that could've been great&#44; and hopefully the last we'll see of the franchise for a while - until they can come up with something really new&#46;,NEGATIVE
Jurassic World: Fallen Kingdom,I found myself constantly puzzled by the creative decision-making and lack of aim&#46;,NEGATIVE
Jurassic World: Fallen Kingdom,"Jurassic World: Fallen Kingdom has a few primal thrills and bouts of humor, but a story structure that remains distractingly uninspired.",NEGATIVE
Jurassic World: Fallen Kingdom,"If you don't think you'll enjoy watching 2+ hours of dinosaurs dying in every depressing, horrible way possible, Jurassic World: Fallen Kingdom probably is not for you.",NEGATIVE
Jurassic World: Fallen Kingdom,Falls victim to the same problem that has plagued every sequel to the iconic film: it makes the mistake of thinking bigger is better.,POSITIVE
Just Friends,The appealing (albeit familiar) premise is employed to distressingly (and predominantly) lackluster effect by Kumble...,NEGATIVE
Just Friends,"An unexpectedly enjoyable film featuring fine performances from Amy Smart, Ryan Reynolds, Chris Klein, and Julie Hagerty.",POSITIVE
Just Friends,"Despite the best efforts from Reynolds and Faris, the film winds up being just as conventional as any of the genre. [Full Review in Spanish]",NEGATIVE
Just Friends,"Worth watching just for Christopher Marquette's hilarious turn as Chris's pain-in-the-neck brother, this obnoxious comedy has a generous helping of natural, surprising laughs amid the bumptious stupidity.",POSITIVE
Just Go With It,"Sandler does, in fact, stretch himself a bit as an actor here and still manages to give his legion of fans exactly what they want.",POSITIVE
Just Go With It,Everyone involved deserved better.,NEGATIVE
Just Go With It,"Sandler's humor has always been hit or miss, but coupled with Aniston he hits more than he misses.",POSITIVE
Just Go With It,"The film is indeed predictable and juvenile, and doesn't so much lapse into clichs as unabashedly dive in.",NEGATIVE
Just a Kiss,"The cast is appealing but often looks lost, stranded between all of the conflicting directions.",NEGATIVE
Just a Kiss,Most of the actors struggle with the clunky dialogue and often look almost as uncomfortable delivering it as you'll feel sitting there watching them do so.,NEGATIVE
Just a Kiss,"The rather unlikable, unsympathetic characters make what is less than 90 minutes seem much, much longer.",NEGATIVE
Just a Kiss,"We have poignancy jostling against farce, thoughtful dialogue elbowed aside by one-liners, and a visual style that incorporates rotoscope animation for no apparent reason except, maybe, that it looks neat.",NEGATIVE
Justice League,When you try to take DC characters and turn them into Marvel characters&#44; they're not as appealing&#46; &#91;The film&#93; tried too hard to be likable&#46;,NEGATIVE
Justice League,"Diverting but not engrossing, expensive but cheap-looking, action-packed but not exciting, amusing but not funny.",NEGATIVE
Justice League,If there is one thing to take away from Justice League&#44; is how wrong DC has been running their universe since 2013&#46;,NEGATIVE
Justice League,The spectacle here isn't that special.,NEGATIVE
Justin Bieber's Believe,"Director Jon M Chu throws a few curlies at Bieber about fame, philanthropy, artistic integrity and the bum fluff growing in the space between his nose and his mouth where a mustache would normally go.",POSITIVE
Justin Bieber's Believe,Earnest pop star docu should please true Beliebers.,POSITIVE
Justin Bieber's Believe,"It's the rare 19-year-old who's in a position to commission and co-produce a film about himself. Clearly, with this kind of involvement, we can hardly expect Justin Bieber's Believe to be an impartial document.",NEGATIVE
Justin Bieber's Believe,It's for the fans. And on that level it works.,POSITIVE
Juwanna Mann,Cross-dressing sports comedy has lockerroom humor.,POSITIVE
Juwanna Mann,As limp as it is lazy.,NEGATIVE
Juwanna Mann,"Director Jesse Vaughan's feature debut is a flat, predictable mess that has fewer laughs than the first 15 minutes of [Tootsie].",NEGATIVE
Juwanna Mann,Some like it lukewarm in this tale.,NEGATIVE
K-19: The Widowmaker,"Does a competent job of creating the same sense of creepy claustrophobia that made classic sub actioners like Das Boot, Crimson Tide and The Hunt For Red October so memorable.",POSITIVE
K-19: The Widowmaker,"...takes its place among a small group of undersea motion pictures. Unfortunately, it takes its place at the end of the line.",NEGATIVE
K-19: The Widowmaker,Manages to find another way to become a big-budget Hollywood summer production that shamelessly panders to the lowest common denominator.,NEGATIVE
K-19: The Widowmaker,"... A taut, skillfully-executed thriller anchored by two rock-solid leading men.",POSITIVE
K-PAX,A spiritual and intellectual wonderland of filmmaking.,POSITIVE
K-PAX,Terrific acting by Kevin Spacey and Jeff Bridges.,POSITIVE
K-PAX,This being a Hollywood movie&#44; the realistic is soon left out on the curb as quickly as a Christmas tree on December 26&#44; and as mournful-looking&#46;,NEGATIVE
K-PAX,"A nonsensical therapeutic melodrma about the shifting relationship between a mentally disturbed patient (badly acted by Spacey), who claims to be from another planet, and his problematic shrink (the reliable Jeff Bridges) who goes through menopause.",NEGATIVE
Keeping the Faith,There are so many scenes in this film that make me smile.,POSITIVE
Keeping the Faith,Classic romantic triangle for teens and up.,POSITIVE
Keeping the Faith,"Norton quickly finds the right note of relaxed sweetness, gentle humor, and swooningly earnest romance.",POSITIVE
Keeping the Faith,Flawed but entertaining...,POSITIVE
Kick-Ass,"Kick-Ass entertainingly and effectively subverts the superhero genre, while providing a hilarious comic book reality check. [Full review in Spanish]",POSITIVE
Kick-Ass,"For now let's just sit back and enjoy a film that comes along all too rarely, a film that will reignite your love of celluloid.",POSITIVE
Kick-Ass,Comic book movies don't get much more original than this.,POSITIVE
Kick-Ass,"Despite the change in climate over the years, Kick-Ass remains a fun and thrilling genre subversion ten years later.",POSITIVE
Kick-Ass 2,Fleetingly enjoyable scenes suffer for the overall lack of cohesion&#46; The film would have benefitted from some focus&#46;,NEGATIVE
Kick-Ass 2,Retains a nearly identical tone to its predecessor - an accomplishment few sequels can boast.,POSITIVE
Kick-Ass 2,I'd say it's not going to please a good majority of the folks who were pleased by the original.,POSITIVE
Kick-Ass 2,It's not enough to simply show violence on screen and call it 'entertainment.' What a film has to say about the violence is critical. This film does not accomplish that.,NEGATIVE
Kicking & Screaming,"As disjointed as the whole thing is, it's often funny and, on a certain level, endearing.",POSITIVE
Kicking & Screaming,"There is a bit of heart in Kicking and Screaming, with Ferrell and Duvall both giving nice performances.",POSITIVE
Kicking & Screaming,Just too awkward and clunky to be enjoyable.,NEGATIVE
Kicking & Screaming,You may have to be dragged kicking and screaming to see this silly kiddie footie flick.,NEGATIVE
Kids in America,"The cast keeps it watchable, but it's not a flick you'll remember for more than 45 minutes.",NEGATIVE
Kids in America,"For sheer nerve, I give it full marks, even if it can't quite overcome its limitations in other areas.",POSITIVE
Kids in America,"Leaving the expression of 17 year-olds to the care of 35 year-old men is a good pathway to mediocrity, and a sure promise of insufferable, bogus screenwriting.",NEGATIVE
Kids in America,The screenplay tries to shake too many trees and ends up preaching - stabbing at straw men rather than taking the time to investigate problems with the education system.,NEGATIVE
Kikujiro,"This is a wonderful movie. It's so unusually sad, yet so ridiculously happy.",POSITIVE
Kikujiro,Leads with Kitano's exquisite timing and ability to mine both laughs and heartache in a single instant. It's a gorgeous take on alienation and guardianship.,POSITIVE
Kikujiro,"Filtered through Kitano's distant and deadpan touch, the material works, and it works well.",POSITIVE
Kikujiro,... the slapstick and sentiment make for a queasy mixture.,POSITIVE
Kill Bill: Vol. 1,A sensationally bloody revenge yarn full of cinematic wizardry and driven by a filmmaker is insatiable appetite for the movies he grew up with&#46;,POSITIVE
Kill Bill: Vol. 1,"For a film that is ultimately just the first piece to a much larger narrative, it does not disappoint.",POSITIVE
Kill Bill: Vol. 1,"Tarantino surpasses expectations with this stylish and exciting love letter to other classic genres, while leaving his own bloody mark on them. [Full review in Spanish]",POSITIVE
Kill Bill: Vol. 1,"The better of the two Kill Bill films, and perhaps the last film where Tarantino created a tight, tense and disciplined exercise in film narrative.",POSITIVE
Kill Bill: Vol. 2,&quot;Kill Bill&quot; is a celebration of cinema&#46; But with Volume 2 &#40;Tarantino&#41; adds layers of humanity and pathos that makes this more than a filmmaker indulging his inner cinephile&#46;,POSITIVE
Kill Bill: Vol. 2,"Not as electric as the first part, yet Tarantino excels by entertaining you with more words than punches. David Carradine is fantastic in quite the juicy, memorable role. [Full review in Spanish]",POSITIVE
Kill Bill: Vol. 2,"Carradine is fantastic as Bill, while Thurman deserves consideration for an Academy Award nomination with her performance as the Bride.",POSITIVE
Kill Bill: Vol. 2,Tarantino's attempt to inject a more solemn tone as the narrative reaches its climax creates an awkward mesh with the proceeding pulpiness.,NEGATIVE
Killer Elite,Killer Elite is more involving than your usual Statham drivel and certainly deserves attention outside of his usual fanbase&#46;,POSITIVE
Killer Elite,"Successfully maintains a surprising degree of intrigue and intensity, not through an overly clever storyline, but with an air of unpredictability within its characters.",POSITIVE
Killer Elite,It's not fine cinema and it's not going to win any awards but you also won't feel like you didn't get what you came for.,POSITIVE
Killer Elite,"While Killer Elite does sport some decent chase scenes and meticulous action sequences, it's resoundingly poorly conceived in every other aspect, most notably, the terrible screenplay.",NEGATIVE
Killers,The comedy is rough and the action is mindless and predictable.,NEGATIVE
Killers,"Razzie nominations are assured for Kutcher, Heigl, Luketic, writers Griffin and DeRosa, and for the coupling of Heigl/Kutcher.",NEGATIVE
Killers,It feels like one big episode of Punk'd -- with me half expecting everyone to turn to the camera and let everyone in on the joke that this isn't really a movie.,NEGATIVE
Killers,Skip it.,NEGATIVE
King Arthur,This is a film devoid of soul.,NEGATIVE
King Arthur,Summer action fare with just enough intelligence to put it above the mindless action films that usually litter multiplexes this time of year.,POSITIVE
King Arthur,"The track record for film adaptations of the Arthur mythos is pretty shaky, but [this is still] the worst of them all.",NEGATIVE
King Arthur,"Entertaining, but ultimately forgettable.",POSITIVE
King Arthur: Legend of the Sword,The action is pretty good&#44; and Jude Law is a hoot playing such a detestable slug of a human being&#46;,POSITIVE
King Arthur: Legend of the Sword,"Though no viewer should enter a Ritchie film expecting traditions to be upheld, the director's usual way of shaping a story does Arthurian legend a disservice.",NEGATIVE
King Arthur: Legend of the Sword,"A good production with some eccentric style, but a mostly bland and unfocused fairy tale reappropriation.",NEGATIVE
King Arthur: Legend of the Sword,"Ritchie is retelling an iconic piece of British literature in his own dizzyingly charged-up style, using all that excess energy to shake the source material off its foundations.",POSITIVE
King Kong,"Does it improve on its landmark predecessor? Of course not. But on its own terms, this interpretation gets the job done in often spectacular fashion.",POSITIVE
King Kong,"Some sequences are less convincing than others, but the technology has improved to such a degree that it's undeniably impressive to see Kong during his most famous routines.",POSITIVE
King Kong,"Jackson takes a slow and methodical approach to the story, with Kong not appearing until over an hour into the film. But like that first climb on a rollercoaster, once the action picks up steam, it is nonstop.",POSITIVE
King Kong,"From start to finish, this is an extravaganza, a classic and a love story that you will long hold in the palm of your hand as Kong holds us in his.",POSITIVE
King Richard,A rare genuine crowd-pleaser with Will Smith is best performance since Ali&#46;,POSITIVE
King Richard,It is a film that transcends the trappings of sports biopics by giving life to the relationships within the family&#46;,POSITIVE
King Richard,... Uplifting film that reminds us of the democratic power of love and talent to build community.,POSITIVE
King Richard,Though King Richard has a familiar framework&#44; there is an infectious power&#44; passion&#44; and poignancy infused in every shot&#44; allowing this story to represent the sports drama at its strongest and most soul-stirring&#44; in wonderfully subversive ways,POSITIVE
Kingdom Come,...a well-intentioned yet wholly misguided piece of work that effectively wastes its talented cast...,NEGATIVE
Kingdom Come,Feels long at 90 minutes and never quite tickles the audience's funnybone or engages their sympathies.,NEGATIVE
Kingdom Come,"The script, like the direction by Doug McHenry, relies too heavily for comic effect on broad comic contrivances and high-volume arguments.",NEGATIVE
Kingdom Come,"It takes this stock situation and gives it moments of discovery, as well as an emotional showiness that's sometimes hard to resist.",POSITIVE
Kingdom of Heaven,"Storytelling is sacrificed for spectacle, resulting in something breathtakingly epic yet partially unsatisfying and unfortunately forgettable.",POSITIVE
Kingdom of Heaven,"The ballistic bloodletting of the battle for Jerusalem is indeed awe-inspiring, but Scott also finds some space inside such heavy, hellish traffic to humanise the conflict.",POSITIVE
Kingdom of Heaven,"Even with the addition of 45 minutes of new footage, Sir Ridley Scott's Kingdom of Heaven remains a rather uneventful epic with a story that fails to engage.",NEGATIVE
Kingdom of Heaven,"Cinema's least potent leading man, Orlando Bloom, stinks up the screen in Ridley Scott's unsatisfying ""epic"" about the Crusades...",NEGATIVE
Kingpin,...a pervasively uneven comedy that just isn't able to overcome its various deficiencies...,NEGATIVE
Kingpin,"It's Bill Murray who easily swipes the picture -- he's at his unctuous best as Ernie McCracken, an oily bowler with an ego as enormous as his libido.",POSITIVE
Kingpin,Kingpin makes inspired comedy by channeling the Weber spirit-and the humble reality of the circuit-through the frame of an inspirational sports movie.,POSITIVE
Kingpin,The combination of the overkill factor and a basic mean-spiritedness finally sinks it for me.,NEGATIVE
Kingsman: The Golden Circle,"The film suffers from a nasty case of sequelitis, whereby the follow-up has the same basic plot of its predecessor and makes the mistake of assuming the outcome of more action is a better film. It's not.",NEGATIVE
Kingsman: The Golden Circle,I liked Kingsman: The Golden Circle but made crucial film franchise management mistakes.,POSITIVE
Kingsman: The Golden Circle,"Star studded, but is so enamoured of its own style it doesn't give anyone a chance to be interesting.",NEGATIVE
Kingsman: The Golden Circle,The first thing on the screen is an orange tuxedo - because this series seems to be firstly about fashion and only secondly about entertainment.,NEGATIVE
Kingsman: The Secret Service,Vaughn has proven himself an expert at adapting stories of such ilk&#44; and here's another one&#8212;a film that seems to belong on the comic's page&#44; but Vaughn brings it to the screen with a hilariously depraved edginess&#46;,POSITIVE
Kingsman: The Secret Service,"I liked Kingsman: The Secret Service because the film refuses to take itself too seriously. There's cool worldbuilding, and I want to see more of it.",POSITIVE
Kingsman: The Secret Service,"If you always wanted to see Firth take Bond's cool demeanor, toss in Jason Bourne's fighting style, and 'Running Man's body count, then 'Kingsman' is the movie for you.",NEGATIVE
Kingsman: The Secret Service,Vaughn's best movie to date.,POSITIVE
Kiss of the Dragon,Kiss of the Dragon falls into such a generic and mechanical sub-genre of action cinema that one could be forgiven for confusing the storyline of one with another.,NEGATIVE
Kiss of the Dragon,"Jet Li's fearlessness to fold so much believable human frailty into what is otherwise a furious-fisted free-for-all renders ""Kiss of the Dragon"" the finest of his Hollywood outings ... and Li an indisputable king of the action-hero route of the devout.",POSITIVE
Kiss of the Dragon,"An unusually balanced, satisfying martial arts extravaganza - and one of Li's greatest American endeavors.",POSITIVE
Kiss of the Dragon,"A punchy little action thriller that contains encouraging traces of gifted French filmmaker Luc Besson (The Fifth Element), credited here as co-writer and producer.",POSITIVE
Kissing Jessica Stein,Sweet comedy about when a girl meets girl.,POSITIVE
Kissing Jessica Stein,"Charles Herman-Wurmfeld's comedy remains the best film spawned by ""Sex and the City."" This sharp-tongued story about emotional curiosity and the politics of passion draws on the words of a dead Austrian poet to muse about modern romance.",POSITIVE
Kissing Jessica Stein,"It's the best kind of chick-flick, fun and intelligent without being pandering.",POSITIVE
Kissing Jessica Stein,"Three years of writing, rehearsing, and performing Jessica together helped develop the film organically for Westfeldt and Juergensen.",POSITIVE
Knight and Day,An unimaginative recital of car-fueled multiplex cinema... [Full review in Spanish],NEGATIVE
Knight and Day,"With all of these twists, turns, and frequent mood and setting changes, ""Knight and Day"" comes across as confused to what kind of movie it wants to be. ",NEGATIVE
Knight and Day,"Bland, forgettable, expensive action...",NEGATIVE
Knight and Day,Cruise and Diaz have a marvelous chemistry.,POSITIVE
Knight of Cups,"Whether the spiritual journey belongs to Rick, the film's director, or its audience, Knight of Cups transfixes the viewer in beautiful images and a spare, deeply felt narrative simplicity.",POSITIVE
Knight of Cups,"Your copacetic taste is better than this film and you will be spiritless and dispassionate, matching the assigned astrology.",NEGATIVE
Knight of Cups,"'Knight of Cups' is vast. Not everything fits, but that is of little concern.",POSITIVE
Knight of Cups,"Tedium, thy name is Knight of Cups.",NEGATIVE
Knives Out,Not only is Johnson enjoying himself&#44; but the entire cast is clearly having a blast&#46; And how could they not&#63; Johnson creates for them a narrative playground full of whip-smart dialogue&#44; genre nostalgia&#44; and with a biting sense of humor&#46;,POSITIVE
Knives Out,It has good performances and brushes of originality and freshness&#46; Yet it tries so hard for the audience's approval and validation it becomes somewhat bugging&#46; Good movie nonetheless&#46; &#91;Full review in Spanish&#93;,POSITIVE
Knives Out,&#8230;an engrossing puzzle that constitutes that rarest of cinematic commodities&#44; a good story well told&#8230;,POSITIVE
Knives Out,A devilishly entertaining all-star murder mystery that stands with the best of the genre,POSITIVE
Knock at the Cabin,A movie with high stakes&#44; but small horrors&#46;,POSITIVE
Knock at the Cabin,Fans of the book will note that there will be a different ending&#46; M Night Shyamalan is not Frank Darabont and does not yet have the directing gravitas to pull off that ending&#46; In this current emotional atmosphere&#44; it wouldn it have been the right time&#46; ,POSITIVE
