Rating,Review
4,"We had a lovely full day at Disneyland Hong Kong.We have been to Paris, California and Florida parks and Hong Kong is tiny in comparison but it is a still a fun day if you are in the area.The castle is still there but is partly obscured by construction walls and a crane   it will soon be demolished for a new super castle in 2019 which is really exciting.The park is mostly bilingual with English and Cantonese (and Mandarin on occasions)   we would it hilarious when Mickey and friends spoke in Cantonese.Tips:Highlights of the park that you have to go on   Mystic Manor (a unique experience amongst disney parks with a fusion of ratatouille and haunted mansion rides), Big Grizzly Mountain Runaway Train (a fusion of Exhibition Everest and Big Thunder Mountain and a launch coaster), and Hyperspace Mountain (HKDL version of space mountain). We went on each of these twice and loved them. The rest of the park rides are the same similar as the rest of the parks around the world.Mickey and the Wondrous Book is a really special show and I highly recommend you see it. Each performance was full and it wasn't until our third attempt did we get a seat! It's a fusion of Florida's happily ever after night time show and Paris's Peter Pan night time show. The live singing and performers were all excellent.Both parades were excellent and are your opportunity to see lots of characters at once. Arrive 30 minutes before to get your spot.If you want to meet characters get to the park for 9.30am. Gates open at 10 and there are lots of characters to meet on main street USA before the main park opens at 10.30   Mickey, Minnie, Goofy, Donald and Daisy, Chip and Dale were all out and about.Only negatives of our day were the weak side show performances e.g. Moana home coming and the Christmas stage show. I'd avoid these and use the time to go on rides. Also the shops were always rammed and overflowing with queues snaking around the shop so you couldn't find the end of the line. If you want to get gifts and don't want to queue there is a hong kong disney store at the airport with the same prices and a fair bit of stock."
5,"Love the Princess , Love the show and good place for entertainment. My kids love it.. They enjoy all the ride and love taking pictures.. There fireworks and weather is cooling."
5,Cold weather around our visit January 2018. A bit raining also. Not a best time to go at this month. But we still go because the show must go on. Its a dream come true for the kids. But it will the best if your kids around 8years old and up for their have some height limit on the rides.
5,"Make sure to download the Disneyland HK App for easy MAP access and to know all the show schedules of the day. It was very helpful for us that's why we were able to pace and schedule our whole day in Disneyland. :) MTR to Disney was very easy as well! All the food inside were quite expensive even the drinks, so I suggest that you bring your own refillable tumbler so you have water while walking the whole day. Must watch The Lion King show and the Festival Parade!"
5,"Such a beautiful place that one can keep going again and again. Brought our kids there for their school break. A lot of changes, with new attractions, however, we came at the wrong time where a lot of constructions and castle closure which was a put off. The language use... hmmm Mickey talking in Cantonese was a put off. Should stick to English instead. "
5,"Spent a weekend in HK for our daughter   s gymnastics meet. We decided to reward her afterwards with a family day in Disneyland. It was great fun especially since we joined other friends there from the event. Our daughters cartwheeled their way into the entrance. Crowd wasn   t so bad but the castle was under repair so no traditional fireworks to cap the night. Instead, there was light show parade which wasn   t half bad! "
5,"It was awesome! We went on a Monday and got to see every show and ride every ride that we wanted. Wait times were minimal and crowds were sparse. I would say that my one poor experience came from the cast member responsible for maintaining the line for the Pluto meet and greet. He was quite rude and yelled at children repeatedly, then yelled at parents. A child and parent who got out of line were allowed to rejoin the line ahead of me and my son. This was also frustrating as we had been waiting for quite some time to see Pluto. I didn't find it overly expensive, it's Disney!"
5,"I read alot of reviews on this and was a bit concerned that it wasnt worth going but this was an absolutely amazing experience. I will note that i am a huge disney fan and that this was my first disney part visit.We arrived early and seemed to be at the start of tourist season. It was busy but not too bad. We didnt stand in a line for longer than 20 minutes. When the park opens you are first only allowed in the shopping area, obviously so you can buy stuff and they can make money but there is sooooo much to choose from.We went on most of the rides and went on them twice   once at day and once at night.We bought the tickets and food vouchers on Klook and this was a great savings and also really worth it.The rides were really fun and the overall ride experience was amazing. We thoroughly enjoyed the mine cart in the grizzly grouch area, as well as the star wars ride and the toy story horse shoe.The parades   we watched both the day and night parades   were absolutely spectacular and definitely worth going to   just a tip though is to find a spot about 30 minutes before the parade is due to start as there are alot of people.Also try and find a spot towards the end of main street USA where the road splits to the different parks as the last few floats and characters dont go all the way to the bottom of the road.We also managed to watch two of the shows. The Lion King which was amazing and then Moana which was great but the Lion King was definitely a way better experience.The only let down was that the characters are not walking around so they were only available for short time slots and for a limited amount of people so you had to try and plan your day around this."
5,"Disneyland is a must when you visit Hong Kong, it is located near the airport which is out of the way depending on where you are staying.We were staying the New Territories (Sha Tin), fortunately there is a bus that goes to Lantau Island Plaza where we then change to Disneyland bus (R8) which take us straight to Disneyland, all in all taking around 40 mins to get there.There are many ways to get the Disneyland the MTR, the blue coloured taxis or bus, the bus is definitely the cheaper option costing under $50 HKD per person.Entry to the park is quite expensive costing $699 per adult and $515 per child (as of October 2018) in total costing   210 GBP.Within the park there are many various rides that suits all ages, from the infamous Hyperspace Mountain to the jungle cruise.The eatery within the park are reasonable priced. We visited the park during a weekday and even though there was a lot of people in the park, the queues for rides were very good, averaging around a 10 minute wait.The parade is not to be missed and was very well put together. During our visit in October 2018 there was construction work being carried out on the Princess Castle, so there was no firework display in the evening. Overall, we have a fantastic day and out young children loved their time in Disneyland Hong Kong and it was definitely worth the visit. Tips:Visit during a weekday.Pre book buy tickets to see if there are any deals packages."
5,"Crowded but worth it.  I loved the light show at night, Christmas music was played and snowflakes flew in the air. At that instant, I felt the joy of Christmas."
4,"Entry was expensive, kids under 2.5 years free. A lot of people told us it wasn   t worth it and it will be crap however we did enjoy it. The kids are young so they rode on rides that suited their age group. Not a huge variety of food but there are a few restaurant cafes around. My only safety concern was lack of security guards or police presence. I caught a man taking pictures of my child along with other kids while watching the Moana live show. He was on his own not accompanied by a child or family. He was taking photos of young teenagers too. I confronted him to delete but he didn   t speak English. Managed to delete but this didn   t stop him doing it again. We spotted him a few times. While waiting for our turn on rides 2 other I saw two native people taking photos of my own children I asked them to stop and intervened but again people don   t speak English. They   d stare like it was completely normal and I   m over reacting. It made me very upset, angry and furious and this behaviour is unacceptable. Especially when it comes to children. When I contacted authorities and staff they didn   t seem to care. This is VERY VERY important that people are made aware and to be on alert. PLEASE WATCH YOUR KIDS AT ALL TIMES! don   t take your eyes off them. "
3,"It is a must have trip if you have kids! Got the kids dressed up in princesses for them to enjoy this magical experience. My child was given a birthday badge by the hotel and she could pin in and get recognised in Disneyland. We have received complimentary ice cream at restuarant and some staff would wish Happy Birthday.However, it is prob my last time gg to Disneyland HK as the 1) Lion King show was the same as 10 yrs ago. 2) experience of being pushed by rude mainland Chinese in queues was not pleasant at all. Perhaps Disneyland SEA in Japan would be a much better choice."
5,Loved this Disney park.  It was quieter than any of the others I've been to and retains the charm of the original Disney parks in America before they started modernising them.  Great day and my favourite of the four Asian Disney parks.
4,The best thing about this Disney land that it is allow most of the rides younger kids. I am able to visit most of rides with my 2 years old son. However if you visited any other Disneyland like Shanghai or Tokyo you might not feel very happy with this disney land as i couldn't find any WOW factor in this Disney land. Food is expensive i would suggest to buy advance meal tickets from Klook and convert them to the vouchers at check in gates. 
4,"This is one of the smallest parks we have been to. Currently we have been to all of the Disney parks except Paris, hopefully next year. Allow yourself about a half day to see everything. There are about 3 rides worth the time to wait in line, Hyperspace mountain, Mystic Manor, and Grizzly rollercoaster. "
3,"Visited this theme park 4 times over the past years. Its getting old and it shows. Time to give the place a spruce & add in more new rides, otherwise it will lose its visitors to other theme parks in the region"
5,"To be honest, we were expecting this to be the worst Disney park we   ve been to because it   s so small, but it was brilliant. It is small, but that   s part of the charm. It has all the classics you expect but with none of the stress and hassle you get in other parks."
3,"If you move fast, you can get thru the park in a day knowing that you won   t see everything. It   s certainly not packed like LA Disneyland or Disney World. Most of the rides in Small World are the same sans Peter Pan. Their rides in some of the areas are different. Food is really bad. Jr Yelper said we should eat at the best restaurant in the part, The Explorer Club with a variety of ethnic selections to order. But at nearly $20 a plate with meager portions, it was the worse Disney park meals I   ve ever had. The Jungle Ride was closed the weekday we went. They had 2 different Disney ice cream pops sold at the carts. One is blueberry and the Minnie is Strawberry for $5 USD. They were OK. The evening light show was basically flashing lights of Mickey and friends on the buildings. The electric parade was really good. We watched part of the Moana show. We were so bored and the singing was mediocre so we left. This is the 4th of the Disney parks we   ve been to and easily ranks at the bottom. "
5,"Hong Kong Disneyland is off the beaten track destination for everyone's desire. This site is full of new creation, nice atmosphere and beautiful landscape to explore while visiting here. The place has also captured our attentions and felt absorbed in."
5,"I went with my girlfriend in Hong Kong, and she had a great time! Needless to say, she lived her childhood dream all in one day. You all should've seen the looks on her face during the whole day we spent in HK Disneyland. Getting to Disneyland from Central and the way back was easy and convenient, given that Hong Kong's MTR is one of the world's most efficient metro system."
5,"An absolute must see and a perfect way to spend a beautiful day, the park along with all the shows is stunning. Very well organised and plenty of friendly staff to help you around .Food is good and they have a large variety of restaurants and caffe . There is a locker service where you can leave your belongings for the day , is secured and you can access it anytime, there is also a luggage valet service if you want to leave a case with wheels.We didn   t spend much above the ticket price as all rides are included."
5,"We   ve been to every Disney Park in the world, and this one may be our favorite. In our 4 visits to HKDL, we have loved the beautiful surroundings, the short or nonexistent lines, and the manicured walk from the hotels to the park. The musical productions here are terrific (it   s currently Mickey and the Wondrous Book), and there are other unique attractions as well: Mystic Manor (which is NOT a Haunted Mansion) and Grizzly Gulch. There are also some minor noteworthy features: this park   s Small World was the first to include Disney characters, and its Jungle River Cruise has a surprise ending. The castle is surprisingly small, but it is currently undergoing construction that will enlarge it."
3,"Being from FL we had to check it out, sadly I think we were better off spending a second day at Ocean Park."
5,"We had a great day out at Disneyland. We went on a Thursday in October so it wasn't busy at all. Longest wait for anything was about 15 minutes. Download the App and it tells you the current wait times all over the park.It is much smaller than Disneylands but that was good for us with 2 kids under 7, it was easy to walk around the whole park a few times, and most of the rides were good for the younger kids. It might be lacking if you're after big thrills. The food was generally ok and not at astonishing prices.As it got dark we went back and had a second ride on all the things we wanted and some we had missed earlier in the day. All 3 parades we good and as it wasn't too busy everyone was able to see fine. Highlights: The Lion King show (don't miss this and it's a good airconditioned break), Mystic Manor and the Jungle River cruise (make sure you go after dark, it's much better). As people have mentioned HK Disneyland doesn't really have the characters just walking around the Park like you find in other Disneylands, so if getting pics with them is your thing you will have to line up at specific locations and times. The train out there was good, and wasn't even packed after closing time (we walked slowly back to the station). Easily managed to stay the whole day, opening to close, and would definitely go back next time we are in HK. If you need to decide between Disneyland and Ocean Park, pick Disneyland if your travelling with younger kids."
5,"We simply had the best day at Hong Kong Disney. I had read some negative reviews but they proved to be untrue. We visited in mid November and the park was decorated for Christmas which made it even more special. It was my wife and I and our 20 year old daughter who went. The rides were excellent. The lines were pretty short (we were there on a Monday), the longest we waited was 20 minutes but some rides we just walked on. The shows and parades were pretty good. Except the snow show at 6:15pm. Not worth waiting around for. The park was clean, the toilets were clean, plenty of food stores (overpriced but that goes with the territory)Best rides were Mystic Manor, Grizzly Gulch and the Iron Man one in Tomorrow Land. My daughter said the only negative was that there were no thrill rides like a major roller coaster. Getting there via the MTR was super easy. If you bought the tickets online you have to go to Guest Relations on the left of the main gate to pick up your actual tickets. If this has been helpful please give me a helpful vote. "
4,"Went on a week day which I would recommend as even then there were hundreds of people, didn   t have to line up longer then 10 minutes to go on rides , we both loved the iron man experience ! Food is very expensive and wasn   t that great cost over $100 aus for 1 burger a small serve of chick wings and 2 milkshakes . That aside we were amazed by everything the lights on all the buildings etc at night gave it a truely magical experience we felt like kids again ! We much preferred Disneyland over ocean park"
5,"Great park. We easily rode did everything we wanted in one day and went back for a few hours during mid day for a second day for our favorite rides and shows. Mickey and the Wonderous Book is my all time favorite Disney show. I just wish the castle wasn't under construction, but I'll just have to go to see the new one when completed. "
1,"Dumb to go.America Street is a boring place because the prices ain't cheap and much can be bought elsewhere.The other zones are horrible,with too much people and staff not doing much for the adventure.Very unhappy during the whole trip."
4,"I have visited this theme park 6 times in my life. first time was with my mom and dad. Went three times alone and two times with my wife... This was my first theme park visit back in 2012. I was amazed and was wondering it to be dreamland. I rode every rides here. From thrill rides to the family rides. Well the best attraction was off course Ironman experience. Mystic Manor was cool, hyperspace mountain, rc racer, Grizzly mine car ride were all thrilling and exciting. Enjoyed the lion king and mickey mouse shows. River cruise was awesome. It's a small world was amazing. September is the month I recommend to visit. No long lines... Iconic castle is transforming don't know how long it would take. If the castle transformation is complete it would be my 7th visit..."
5,"Ive been lucky enough to visit Hong Kong Disneyland a number of times since it first opened, and each time I've been there there's something new and exciting. Whether with children or just adults, Hong Kong Disneyland is a great day out for anyone. Who doesn't want to have their picture taken with Mickey Mouse??? It's a short train ride from any part of Hong Kong, and there are great food outlets and entertainment for all the family."
4,"If you   re after a trip filled with coasters and white knuckle rides forget it, but if you want some good old Disney magic then it   s worth a visit. Quite a small park if you   re comparing it to other Disney resorts, the shows are very good, but no fireworks, no castle ( it   s under construction) and not many characters wandering around for photos. A good day out but a little disappointed to be honest. "
3,"Although we were given 8 priority pass from our kingdom club stay, we didn   t managed to use any of it. The queue were generally not too Long except for photos with iron man and the smaller kids ride.The priority pass Given to us were only applicable to 5 rides, it would definitely serve us better if it   s applicable to all other rides. As we have very young kids, rides like toy story parachute, slinky dogs etc would attract younger kids more and we couldn   t use it.I would think it would be better if Disneyland can share when and where the character would appear. Like Disneyland LA, more characters will appear in different time slot. These information weren   t available anywhere... "
5,"Disneyland. Need I say more? The most wonderful place in the world!Hong Kong Disney is a lot smaller than the others I   ve been to but of course there   s plenty to do. I   ve been twice, but most recently I got there as it opened which was great    there were no queues for any of the rides so we whizzed round quite quickly.I love the shows they put on there! The Lion King one is great so make sure you get to see that! You can book day tickets online for HKD 619     62! 100% worth it! It   s quite close to the airport and has luggage storage if you want to fill the day before you leave. It   s about 30 mins from Hong Kong Central station and very easy to get there. The train has Mickey shaped windows and handles!!! So cute!You can read more about it in the blog on my page. Please check it out!"
4,"Went with family , 2 children age 4 and 13.The Disneyland MTR was nice, took around 10 mins to reach the destination.We went on 7 11 2018, Weather was sunny ,no rain at all.We stayed Novotel City Gate hotel so it was 2 stations to Disneyland which was very convenience."
5,"Of course anything Disney is magic! Our experience at Hong Kong Disneyland was a memorable one.. having been to the parks in California, USA, we found Hong Kong to be much quieter and the longest we ever lined up for a ride would have been 10 15 minutes   and this was only for a couple of rides! We did stay at the nearby Disneyland Hotel, and this included some  priority passes  to certain attractions.The rides were all fun, with all but a couple having height restrictions that our 4 year old just missed out on! The only disappointment was the BIG lines to see the characters   and this resulted in us missing out on a photo with most of them! Even with a full 2 days here.. The lines close, well before they even officially arrive, and with only a couple of appearances each day, it is so limited! There should be more characters dressed up, and they should be out & about ALL day   not just an hour here & there... there could be 2 of each scattered throughout the park even.. and this would make everyones visit just that bit more magical!! The chaos in the gift shops is crazy, the best time to shop is whilst the parades are happening just outside!! I would skip back in a heartbeat and could quite easily spend another 2 days here! "
3,Had Visit on the 5th of Nov. Sadly alot of rides and attraction is close.  Besides that the place is clean and well kept.
5,Went with a group of Disneyfied adults on a week day. The park was decked out for Halloween   very nice. There were no crowds so we could go on every ride without ANY long waits. Liked the crowd  mellow & happy.
1,Having visited Disneyland Paris some 25 years ago we decided to spend the last day of our holiday at Disneyland Hong Kong. The rides were outdated and given HK love of all things electronic we expected more. There was a greater variety of rides in Paris. The parades started late   so we missed the last few minutes of the evening parade as we had a coach pick up to meet. The parades were not a patch on Paris some 25 years agoThe majority of the staff were rude and unhelpful   unlike the Paris staff. Given that English is widely spoken in HK a lot of the staff barely understood English. Putting it mildly it was an utter disappointment from start to finish.
4,Need to plan which rides you want to go on and what you want to see as it   s too big to do everything. shows arrive about 15 20min early. rides were max about 30min to 1 hour wait without fast track on a sunday. Hit the ones you want to go first early to beat the crowds. I went for halloween and there was a good 2 for 1 deal on disney   s site that allows me to enter the park a second time before the end of this year. For popular characters expect at least 30 min to 1 hour waits to take pictures with them (eg. jack and sally for halloween). disney staff give out lots of stickers and candy during halloween. the villains night parade at the end is not as exciting as the one during the day or their regular one as the floats with the villains are plain comparatively. 
4,"It is indeed one of the happiest places on Earth though the rides are not as thrilling as the rides of Ocean Park HK. This park entertains its children audience visitors than young adults so if you're a solo traveler, Ocean Park HK I think would suit you.If you're going to watch some shows or presentations, you have to run around the park so expect to have feet soar lolNo fireworks display when I went but the parade would entertain you for sure!Overall, it's very good and you'll certainly feel like a kid after visiting this park"
3,"Who wouldn   t want to celebrate their birthday , at least once in Disney ! So do I . However , I felt that Disney Hong Kong is a poorer cousin as compared to Tokyo. I supposed this comes from different management . Everyone knows Japanese are meticulous to the last details. Whilst, in Hong Kong , I suppose they have practical mindset rather than imagination. They are doing the basic normal job in a magical place .. what a waste . They have plenty of room to improve to make the best place as magical as possible . "
5,"Fantastic Experience. This is my Second time visiting Hongkong disneyland and it never fails to amaze me.The best part is the Iron Man experience for me. Superb. Also, the Castle is under renovation when we went there so We cannot have a photo of it. better go to these place as early as 930 am. Get a Map at their City Hall Area . Get your fast Pass to save your time on queing."
3,Overall the place was ok but many attractions were closed with no reduction to the entry price. The attractions were OK but nothing like I expected at a Disney Park. Only the Americans can do Disney!!!! All in all though it was an OK day out.
4,Actually I thought Disneyland would be for small kids. But it   s not. I went with my teenage that loved. Many attractions that for them was great. But be ready to stay long in the queue. And it   s a bit expensive but if you have energy you can spend the whole day there. Not my case. 
4,"After living in Hong Kong for a few months, I had not heard great things about HK Disneyland. But, I decided to go with some friends and had a really fantastic time! We got there right when it opened and the lines were quite short in the morning. We didn't spend more than 20 minutes in a line! The park is small; I was able to go on my favorite rides multiple times throughout the day, with and without fast passes. Because of its size, visiting the park is one day is more than feasible. I personally loved Space Mountain and Grizzly Gulch rollercoasters.The food was not as good as food at other Disney parks. The Mickey waffles and ice cream were tasty, but the popcorn wasn't warm and the sandwiches from bakeries on in Street barely had any meat and cheese in them. I recommend bringing your own food into the park.I wouldn't get a season pass for HK Disney because it's too small and it would get old quickly if I went there too often, but I will definitely visit every once in a while!"
3,"We visited HK Disneyland on our last day in Hong Kong, the food was great, but as to be expected over priced and the lines were a nightmare! A lot of the rides with audio only had it in Cantonese   understandable because your in HK, however, it   s a bit of a let down if you don   t understand it."
5,"I love Disneyland. Typically laid out in all the worlds. Great rides for young and old, lots of food and drink stations around the park. Most rides open the day I went. Plenty of parades and music happening most of the day. Always a fun day."
3,"We went there , but frankly speaking travelling to other Disneylands , this one could do better. We didnt see the night parade since it was on HOLD for quite some time know . Overall , It is too pricey for the enjopyment expected."
4,"Although it's not big as others, people coming here is less than others too and hence we managed to play all the rides and watch all the shows here which is great as the waiting time usually no more than 20 minutes.However, when we were here, the castle is still under renovation so there's no firework which is supposedly the highlight in any Disneyland.The popcorn here also doesn't has the special box like in Tokyo. Just a normal packaging."
2,"Hong Kong Disneyland is just too small with limited rides compared to parks in California, Tokyo or Paris. A little disappointing but the kids (10 and 13) enjoyed it all the same   it   s Disney after all!! A good place to spend the afternoon if you have time to spare, otherwise I would give it a miss."
5,"No matter what age or marital status, Disney is always my favorite place. The shows and rides are fantastic, I keep coming back. Definitely for all ages!"
4,"Hong Kong disney, was a marvellous place for their parade and shows. The rides were great for young kids. There are no real thrill rides , most rides a 5 yr old can go on , but it was an amazing park, ride lines at its longest was 25 minutes, which was great. Well worth it"
3,A fairytale place to visit when you are in HK. The easy and cheaper way to Disney Land is taking MRT.
5,"Disneyland....a childhood dream for every kid and finally it comes true.. i mean it when i say, that i was in heaven...it is the best place to be and the best time considering we went on Halloween.... i wish i could go there every day...We did quite some research before we went there, so we had a list of rides that we wanted to sit on and lands to visit. We found the Disneyland app, very helpful   in terms of the events for the day. The plan should always be to finish the to do items that you have on checklist and then have plenty of time to visit every land.Must do rides: Grizzy Mountain runaway mine cars, Hyperspace mountain,4D experience in Iron Man experience, RC race car, Mystique ManorThe app shows you the timings of the events, so we could attend all the shows and parades. Be ready to walk a lot, and wait a lot in queues if you want to take pictures with Mickey and Minnie.Most of the rides have fast track option with no additional cost. Every land has themed restaurants. Since it was halloween, everyone was dressed up in costumes, we were handed candies as a part of trick or treat, we visited the haunted house and finally watch the really cool   Villains night out parade.A definite visit to the place..where you feel anything and everything is possible. It is truly magical."
5,We were told that as we had been to the original parks in the USA we would be disappointed with HK Disneyland   but we were certainly not! We didn't go there expecting to see what we saw in the USA as each park has its own local charm. We enjoyed our day and loved the parades! Only issue is that there should be more taxis readily available when leaving the park as we had to wait for a while.
5,"Amazing for kids and teenager.... Takes all day, because a lot of venue you must visited. i am for the first time at disneyland"
5,"Walking up to the entrance of Disneyland, it   s hard not to feel your inner kid coming out and feel super excited! It   s magical right from the beginning with beautiful statues of Mickey Mouse and his friends in a big water fountain. We arrived in the morning as soon as the park was opening and went through the ticket queue fairly fast. But the crowd was growing much quicker than expected, and later on we found out we chose a public holiday weekend so the crowds were much bigger than usual! We would advise to research this before you plan your trip because it definitely tested our patience and dampened our spirits at times. Because of this, the queues for every single ride were anywhere from 30 minutes several hours long, and it was a very hot day. We anticipated having to line up at Disneyland but the public holiday really made things 10 times slower. But when your at Disneyland, not even that can get you down, it   s just so magical and happy! One ride in each    land    had the option for you to scan your ticket and it would give you another ticket with a time frame on it, so you   re able to go and do other things then come back to skip the line within that time frame. We were then able to go on all the main rides and explore each land. There were so many amazingly fun rides to experience, as well as photo meet and greets with favourite Disney characters such as Eeyore, r2d2, iron man and more. Tarzan   s treehouse is just brilliant, toy story land is every big kids dream and we were lucky enough to see Disneyland at Halloween time, which was spectacular! We spent all day there and upon reflection, would   ve planned to spend 2 full days, regardless of the public holiday. Disneyland truly is what you imagine it to be and more! It allows you to be a child and just have fun. Would definitely go back : ) "
5,"I went there with the family with 2 kids in tow on Halloween weekend for a 2 day pass. It   s my second time to visit HK DL and this second visit was surely better than the before. I tried more attractions. The kids most definitely enjoyed it the most. They met Mickey Mouse, Goofy, watched the Flights of Fantasy parade, Mickey Projection Show and the Villain Parade, Journey to Halloween were halloween features. The snacks were great too! Popscicles, waffles, eggette, etc. The staff were giving away lota of free stickers to the kids. And there was a lot of trick or treatin for mickey mouse marshmallows and gummy candies!!! Everything was great as expected. Disneyland HK never disappoints! As an adult, i appreciate places like these by their toilets! Hehehe. No smell, spotless clean, aaaaaand wait for it, free unlimited toilet seat covers!!!!! Sorry for that brief shallow happy episode because where i come from, no toilet seat covers are free! Anyhoo, HKDL is recommended for all ages!!! It   s a must visit when in HK. Most definitely!"
4,"We must have been super lucky as the day we arrived we didn   t queue for any rides   the most was approx 10 minutes which of course makes the day more fun! We managed to get on everything including the Lion King show which was incredible! In comparison, I think this park beats Paris. It   s obviously not cheap but the food is surprisingly ok and we had a great day! "
5,"  Huge area and really beautiful  With Disney Train, easy to go to location via MTR  lots of attractions and activities (Rides, plays, parade)  with App thats really helpful  also with brochures at entrance for maps and schedules  delicious food and snack"
5,"This is the best time during our stay in Hong Kong. I had booked 2 days ticket via Klook. You get discount when you book via Klook. The place opens at 10:30 am. Most time you will spend at Fantasyland. Here you have maximum number of rides and shows. Also many characters would visit you. Because you have so many things to cover so plan your route accordingly. As we had 2 day pass, we went around in liesure. Lion king show was mind blowing. So was Mickey and the adventure book. we had a great time. The night parade was amazing. Plan to sit atleast 30 mins ahead of the schedule so that you get the best place to watch any show. The cheapest way to reach is via MTR and it takes approx 45 mins. "
4,"Visited in March 2018 on a Sunday. Due to weekend, there were too many visitors and long queue for all the rides   attractions. Had to skip several rides due to their long waiting time. However, whatever rides we took, most of these were not that thrilling. There were 2 parades on that day, one in the afternoon and one in the evening. Both were fun to watch, especially the evening parade with illumination was very attractive. There were no closing fireworks, told that it had been discontinued. There are restaurants inside the park, however foods were expensive and average in taste. It is an expensive affair; entry tickets, inside food etc. all are overpriced. Though at the end it was tiring, but overall it was a fun filling day spent at HK Disney Land."
4,Felt like a kid again. Obviously smaller than the originals but still entertaining and an experience for those that havent been to the originals
4,"Never having been to Disneyland before, I found it very entertaining. The space was huge and they had a very convenient luggage holding area for us to leave our luggage at HKD 110 per piece. A lot of walking involved, so was very glad we wore comfortable shoes and clothes. We bought discounted tickets via Klook and could get in with no problem. Once inside, we went to look at the rides and a lot of them were not thrill rides, but fun nonetheless. I was very impressed with the amount of detail that went into creating the rides and their upkeep. Everything is perfectly maintained and no chipping paint to be seen anywhere!Delicious food is nowhere to be found in Disneyland, though. So it's just eating to survive, and your tastebuds are not taken into consideration. We managed to take all the rides we wanted to, and still take in some shows before the park closed. In the evening, the lines were much longer, because HK residents came for the evening with their annual passes. It can rain anytime in HK, so pack a raincoat if you have it. Even if it doesn't rain, it will come in handy on the mine train ride. The parade at the end of the day was really cool! Since it was halloween season, all the Disney villains came out to play."
5,"This is amazing loved every second of it ,  The queues to meet the characters can be a bit long especially in the heat but well worth it if you can keep your child shaded and entertained,"
4,"Visited with a 11 months old baby and managed to do some rides. It   s an all age friendly park, great for a one two days visit."
4,"We had a lot of fun in the park, and the new motion games like Iron Man was very enjoyable. However, the park was under renovation, so the sleeping beauty castle and the fireworks were not there. How I wish I could watch the fireworks in front of the castle!Note: the haunted house is small and boring, not worth waiting in a long long queue. The grey bear mine, the star wars track, iron man are my favorite. The star wars track has speed pass, which is worth fetching asap.Wifi is extremely slow. Don't rely on it! Bring your phone with the best signal, because mobile signal is weak there."
4,Nothing out of this world but good scenery and organization. What i liked the most was the robot trash bin going around by itself and talking :D
5,Nothing short of amazing! Although during our visit there was a private event so they had to close 4 attractions which I felt was a bit unfair. They could   ve given a discount for visitors for that day or made an announcement prior.
5,"Happiest place on earth, may have to agree  We had a ball   Go with your mind set at kiddy level and you will have a ball"
5,"We have been to Hong Kong and Disneyland on a number of occasions. This time however we had taken the Grandchildren with us, both boys aged 6 and 8. They had a wonderful day and during the afternoon Halloween Parade they were invited to take part, however they decided to decline as they are a bit shy. The parade was very well performed. Disneyland Hong Kong can at a push be done in a day. It is one of the smaller Disney global sites, however, what it lacks in size is made up for in atmosphere. It   s a great park and well worth a visit during your stay in Hong Kong. The MTR (mass transit railway) is the easiest way to get to the site. The journey takes about 40 mins from Mongkok."
4,Like all Disneyland's throughout the world it's primarily designed for the kids. I recommend taking the MTR out to this theme park. Like I said Disneyland is more for the kids than adults but lets face it we can be kids again for a day. I recommend staying and watching the nightly fireworks show which begins at 8pm nightly.
3,"During the time of my visit there, there were partial closure of the park due to private event on the 2nd and 3rd of November. I came all the way from Indonesia, paying expensive airfares, and also paying expensively for a 2 night stay at your hotel. But during my visit there, several sections, such as Adventureland, Grizzly Gulch, Mystic Point, and Toy Story Land.To make matters worse, the closure was done during the prime time of the park, around 2 3 pm all the way to the dark around 6 pm, and in some cases even until Disney closed. I was very disappointed in this, and I would like to see some responsibilities from Disney regarding this issue. Disney should've given a certain reduction on the hotel price and or Day Pass price due to this  incomplete magical experience ."
1,Extremely average rides. Please save your money and go to Universal Studios in Singapore! They don   t get anywhere close to creating the magical experiences they promise to! The park was too crowded with sections shut down for renovations. After paying for an entry it seemed like you are eternally in a queue for rides or exhibits that were extremely disappointing!
3,"Disneyland is one of the major attractions for Tourists visiting HongKong.However, it is very very expensive! Apart from that it is a heaven for kids!"
